,Sterman soil,SC_OP trf_linear  soil,SC_OP trf_linear (constrained) soil,SC_OP trf_soft_l1 (constrained) soil,SC_OP trf_huber (constrained) soil,SC_OP trf_cauchy (constrained) soil
2595,172.11479109271096,365.7735782101446,188.07183877825983,190.02278926602736,194.38503481911306,198.44399258274325
2596,172.11479370380079,365.80337404572583,188.07186603746783,190.02289889056271,194.3851954624804,198.4444591609948
2597,172.11479630213603,365.8331421794009,188.07189318986323,190.0230081544319,194.38535560232077,198.4449245025258
2598,172.11479888777902,365.86288263692495,188.07192023586458,190.02311705882147,194.3855152402124,198.4453886106143
2599,172.11480146079174,365.89259544402915,188.07194717588877,190.02322560491416,194.3856743777287,198.44585148852968
2600,172.11480402123587,365.92228062642073,188.07197401035106,190.02333379388875,194.38583301643797,198.4463131395327
2601,172.11480656917283,365.9519382097831,188.07200073966507,190.02344162692017,194.38599115790373,198.44677356687538
2602,172.1148091046637,365.98156821977574,188.07202736424284,190.02354910517948,194.38614880368456,198.4472327738012
2603,172.11481162776928,366.0111706820343,188.07205388449475,190.02365622983388,194.38630595533417,198.44769076354504
2604,172.1148141385501,366.04074562217045,188.0720803008296,190.02376300204673,194.38646261440138,198.44814753933318
2605,172.1148166370663,366.0702930657723,188.0721066136546,190.02386942297758,194.38661878243016,198.44860310438332
2606,172.11481912337783,366.099813038404,188.07213282337528,190.02397549378213,194.38677446095963,198.4490574619047
2607,172.1148215975443,366.129305565606,188.07215893039572,190.0240812156123,194.3869296515241,198.44951061509798
2608,172.11482405962505,366.1587706728949,188.0721849351183,190.02418658961628,194.38708435565306,198.44996256715538
2609,172.1148265096791,366.1882083857637,188.07221083794386,190.02429161693834,194.38723857487122,198.45041332126067
2610,172.11482894776518,366.21761872968165,188.0722366392717,190.02439629871913,194.3873923106985,198.45086288058917
2611,172.11483137394177,366.2470017300943,188.0722623394995,190.02450063609544,194.38754556465005,198.45131124830777
2612,172.11483378826705,366.2763574124237,188.07228793902343,190.0246046302004,194.3876983382363,198.45175842757496
2613,172.1148361907989,366.30568580206796,188.07231343823807,190.02470828216337,194.38785063296294,198.45220442154087
2614,172.11483858159494,366.3349869244018,188.0723388375365,190.02481159311,194.38800245033087,198.4526492333473
2615,172.11484096071248,366.36426080477634,188.07236413731022,190.02491456416223,194.3881537918364,198.4530928661277
2616,172.1148433282086,366.39350746851903,188.0723893379492,190.0250171964383,194.38830465897107,198.45353532300717
2617,172.11484568414002,366.42272694093384,188.0724144398419,190.02511949105283,194.38845505322175,198.45397660710265
2618,172.11484802856327,366.45191924730125,188.07243944337523,190.0252214491167,194.3886049760707,198.45441672152268
2619,172.11485036153456,366.48108441287815,188.07246434893463,190.0253230717372,194.38875442899547,198.45485566936765
2620,172.11485268310983,366.51022246289796,188.07248915690397,190.0254243600179,194.38890341346902,198.4552934537297
2621,172.11485499334472,366.5393334225707,188.07251386766566,190.0255253150588,194.3890519309597,198.45573007769278
2622,172.11485729229466,366.5684173170829,188.07253848160062,190.02562593795625,194.38919998293122,198.45616554433266
2623,172.11485958001475,366.5974741715977,188.07256299908823,190.02572622980304,194.38934757084272,198.45659985671696
2624,172.11486185655986,366.62650401125484,188.0725874205064,190.0258261916883,194.38949469614877,198.4570330179052
2625,172.11486412198457,366.6555068611707,188.07261174623162,190.02592582469765,194.3896413602994,198.4574650309487
2626,172.1148663763432,366.6844827464383,188.0726359766388,190.02602512991305,194.38978756474006,198.4578958988908
2627,172.1148686196898,366.71343169212724,188.07266011210146,190.02612410841297,194.3899333109117,198.4583256247667
2628,172.11487085207816,366.742353723284,188.07268415299163,190.0262227612723,194.3900786002507,198.4587542116036
2629,172.11487307356182,366.77124886493164,188.0727080996799,190.0263210895624,194.39022343418898,198.45918166242066
2630,172.11487528419406,366.80011714206995,188.07273195253532,190.02641909435113,194.390367814154,198.45960798022904
2631,172.11487748402786,366.82895857967554,188.07275571192565,190.02651677670278,194.39051174156867,198.46003316803188
2632,172.11487967311598,366.85777320270176,188.0727793782171,190.0266141376782,194.3906552178515,198.46045722882442
2633,172.1148818515109,366.8865610360788,188.07280295177443,190.0267111783347,194.39079824441654,198.46088016559392
2634,172.11488401926485,366.91532210471354,188.07282643296105,190.02680789972612,194.3909408226734,198.46130198131974
2635,172.11488617642982,366.94405643348995,188.0728498221389,190.0269043029029,194.39108295402727,198.46172267897333
2636,172.11488832305756,366.97276404726864,188.0728731196685,190.02700038891192,194.39122463987897,198.4621422615183
2637,172.1148904591995,367.0014449708872,188.07289632590894,190.0270961587967,194.39136588162486,198.46256073191034
2638,172.1148925849069,367.03009922916004,188.07291944121798,190.02719161359727,194.391506680657,198.46297809309738
2639,172.11489470023068,367.0587268468787,188.07294246595188,190.02728675435026,194.391647038363,198.46339434801945
2640,172.1148968052216,367.08732784881147,188.0729654004656,190.0273815820889,194.39178695612623,198.46380949960889
2641,172.11489889993013,367.1159022597037,188.0729882451126,190.02747609784302,194.39192643532562,198.46422355079017
2642,172.1149009844065,367.1444501042778,188.07301100024506,190.02757030263905,194.39206547733582,198.46463650448007
2643,172.11490305870066,367.172971407233,188.07303366621372,190.02766419750003,194.39220408352722,198.4650483635876
2644,172.11490512286238,367.2014661932457,188.07305624336794,190.02775778344568,194.39234225526582,198.46545913101411
2645,172.11490717694113,367.2299344869694,188.07307873205576,190.0278510614923,194.3924799939134,198.46586880965322
2646,172.1149092209862,367.2583763130346,188.07310113262383,190.0279440326529,194.39261730082748,198.4662774023909
2647,172.11491125504656,367.2867916960489,188.07312344541742,190.02803669793715,194.39275417736127,198.46668491210542
2648,172.11491327917102,367.31518066059704,188.07314567078046,190.02812905835137,194.39289062486378,198.4670913416675
2649,172.1149152934081,367.3435432312409,188.07316780905555,190.0282211148986,194.3930266446798,198.46749669394018
2650,172.1149172978061,367.37187943251956,188.07318986058394,190.02831286857855,194.39316223814987,198.46790097177896
2651,172.11491929241308,367.40018928894926,188.07321182570553,190.02840432038766,194.39329740661034,198.46830417803176
2652,172.11492127727684,367.4284728250234,188.0732337047589,190.0284954713191,194.3934321513934,198.46870631553892
2653,172.114923252445,367.45673006521264,188.0732554980813,190.02858632236277,194.39356647382704,198.4691073871333
2654,172.11492521796492,367.48496103396496,188.07327720600864,190.02867687450527,194.39370037523506,198.46950739564022
2655,172.11492717388373,367.5131657557055,188.07329882887558,190.02876712873,194.39383385693716,198.4699063438775
2656,172.11492912024832,367.5413442548367,188.07332036701538,190.02885708601715,194.3939669202489,198.47030423465557
2657,172.11493105710537,367.56949655573845,188.07334182076005,190.0289467473436,194.39409956648166,198.4707010707773
2658,172.1149329845013,367.59762268276785,188.0733631904403,190.0290361136831,194.39423179694276,198.47109685503818
2659,172.11493490248236,367.6257226602593,188.07338447638548,190.02912518600615,194.39436361293545,198.4714915902263
2660,172.11493681109454,367.65379651252476,188.07340567892373,190.02921396528006,194.39449501575882,198.47188527912235
2661,172.11493871038357,367.6818442638534,188.0734267983819,190.02930245246898,194.39462600670794,198.47227792449965
2662,172.11494060039502,367.70986593851194,188.07344783508546,190.02939064853388,194.39475658707377,198.47266952912418
2663,172.11494248117418,367.7378615607445,188.07346878935874,190.02947855443253,194.39488675814331,198.47306009575456
2664,172.11494435276617,367.76583115477257,188.07348966152472,190.0295661711196,194.39501652119944,198.47344962714212
2665,172.11494621521587,367.79377474479526,188.0735104519051,190.02965349954658,194.39514587752106,198.4738381260309
2666,172.11494806856794,367.8216923549891,188.07353116082038,190.0297405406619,194.39527482838307,198.47422559515763
2667,172.11494991286682,367.8495840095082,188.07355178858975,190.02982729541077,194.39540337505633,198.47461203725186
2668,172.1149517481567,367.87744973248414,188.0735723355312,190.02991376473537,194.3955315188078,198.47499745503583
2669,172.11495357448163,367.90528954802613,188.0735928019614,190.02999994957472,194.39565926090035,198.47538185122463
2670,172.1149553918854,367.9331034802209,188.0736131881959,190.0300858508648,194.39578660259298,198.4757652285261
2671,172.11495720041154,367.9608915531328,188.0736334945489,190.0301714695385,194.39591354514073,198.47614758964087
2672,172.11495900010345,367.9886537908039,188.07365372133336,190.03025680652559,194.39604008979467,198.47652893726254
2673,172.11496079100428,368.0163902172538,188.07367386886114,190.03034186275286,194.396166237802,198.47690927407746
2674,172.11496257315696,368.0441008564798,188.07369393744275,190.03042663914403,194.39629199040598,198.47728860276487
2675,172.11496434660424,368.071785732457,188.07371392738756,190.0305111366197,194.39641734884597,198.47766692599697
2676,172.11496611138864,368.099444869138,188.0737338390037,190.03059535609756,194.39654231435748,198.47804424643883
2677,172.11496786755248,368.12707829045326,188.07375367259806,190.03067929849223,194.3966668881721,198.47842056674844
2678,172.11496961513785,368.15468602031103,188.0737734284764,190.03076296471528,194.39679107151755,198.4787958895768
2679,172.11497135418668,368.18226808259726,188.0737931069432,190.03084635567535,194.3969148656178,198.4791702175678
2680,172.11497308474065,368.20982450117566,188.07381270830186,190.03092947227805,194.39703827169285,198.47954355335844
2681,172.11497480684127,368.23735529988784,188.07383223285444,190.031012315426,194.39716129095896,198.47991589957863
2682,172.11497652052984,368.26486050255323,188.07385168090195,190.0310948860189,194.39728392462857,198.48028725885135
2683,172.1149782258474,368.29234013296906,188.07387105274415,190.03117718495344,194.39740617391033,198.4806576337926
2684,172.1149799228349,368.3197942149105,188.07389034867964,190.03125921312338,194.39752804000904,198.48102702701146
2685,172.11498161153298,368.34722277213046,188.07390956900588,190.03134097141955,194.3976495241258,198.48139544111015
2686,172.11498329198218,368.37462582836,188.0739287140191,190.03142246072983,194.39777062745787,198.48176287868392
2687,172.11498496422277,368.40200340730803,188.07394778401442,190.0315036819392,194.39789135119884,198.48212934232114
2688,172.11498662829484,368.42935553266136,188.0739667792858,190.0315846359297,194.39801169653848,198.4824948346034
2689,172.1149882842383,368.4566822280848,188.07398570012603,190.03166532358048,194.39813166466288,198.48285935810532
2690,172.11498993209287,368.48398351722113,188.07400454682676,190.0317457457678,194.3982512567544,198.4832229153948
2691,172.11499157189806,368.5112594236913,188.0740233196785,190.03182590336507,194.3983704739917,198.4835855090329
2692,172.11499320369316,368.5385099710941,188.07404201897063,190.03190579724276,194.39848931754972,198.4839471415739
2693,172.11499482751734,368.56573518300644,188.0740606449914,190.0319854282685,194.39860778859975,198.4843078155653
2694,172.1149964434095,368.5929350829834,188.07407919802787,190.03206479730713,194.39872588830937,198.48466753354782
2695,172.11499805140838,368.62010969455804,188.07409767836606,190.03214390522055,194.39884361784257,198.48502629805552
2696,172.11499965155258,368.6472590412416,188.07411608629081,190.03222275286788,194.3989609783596,198.48538411161564
2697,172.11500124388044,368.67438314652355,188.07413442208588,190.0323013411054,194.39907797101716,198.48574097674884
2698,172.11500282843014,368.70148203387134,188.0741526860339,190.03237967078658,194.39919459696824,198.48609689596898
2699,172.11500440523966,368.72855572673075,188.0741708784164,190.03245774276206,194.39931085736228,198.48645187178334
2700,172.11500597434684,368.75560424852563,188.07418899951378,190.0325355578797,194.3994267533451,198.48680590669255
2701,172.1150075357893,368.7826276226582,188.07420704960538,190.03261311698455,194.39954228605893,198.48715900319056
2702,172.11500908960446,368.8096258725088,188.07422502896944,190.0326904209189,194.39965745664242,198.48751116376474
2703,172.1150106358296,368.8365990214361,188.07424293788307,190.0327674705223,194.3997722662306,198.48786239089588
2704,172.1150121745018,368.86354709277697,188.07426077662234,190.03284426663146,194.39988671595503,198.4882126870582
2705,172.11501370565793,368.8904701098467,188.07427854546222,190.03292081008038,194.4000008069437,198.4885620547193
2706,172.11501522933472,368.9173680959389,188.07429624467662,190.03299710170035,194.400114540321,198.48891049634028
2707,172.11501674556868,368.9442410743254,188.07431387453835,190.03307314231986,194.40022791720784,198.48925801437576
2708,172.1150182543962,368.9710890682565,188.07433143531915,190.03314893276473,194.40034093872165,198.4896046112738
2709,172.11501975585344,368.99791210096083,188.07434892728972,190.033224473858,194.4004536059763,198.48995028947596
2710,172.1150212499764,369.02471019564547,188.07436635071969,190.03329976642007,194.40056592008224,198.49029505141735
2711,172.1150227368009,369.0514833754959,188.0743837058776,190.0333748112686,194.40067788214634,198.49063889952666
2712,172.11502421636263,369.078231663676,188.07440099303102,190.0334496092186,194.40078949327207,198.4909818362261
2713,172.11502568869705,369.10495508332815,188.07441821244637,190.0335241610823,194.40090075455944,198.49132386393146
2714,172.11502715383943,369.1316536575733,188.0744353643891,190.0335984676694,194.401011667105,198.49166498505213
2715,172.11502861182495,369.1583274095107,188.07445244912358,190.03367252978683,194.40112223200182,198.4920052019911
2716,172.11503006268853,369.1849763622184,188.07446946691317,190.0337463482389,194.40123245033962,198.49234451714506
2717,172.115031506465,369.2116005387527,188.0744864180202,190.03381992382728,194.40134232320466,198.49268293290427
2718,172.1150329431889,369.2381999621487,188.07450330270595,190.033893257351,194.4014518516798,198.49302045165268
2719,172.11503437289477,369.26477465541996,188.07452012123068,190.03396634960643,194.40156103684453,198.49335707576793
2720,172.11503579561685,369.2913246415587,188.07453687385362,190.03403920138737,194.4016698797749,198.49369280762136
2721,172.11503721138925,369.31784994353563,188.074553560833,190.03411181348497,194.40177838154364,198.494027649578
2722,172.11503862024594,369.34435058430034,188.07457018242607,190.0341841866878,194.40188654322012,198.4943616039966
2723,172.11504002222068,369.3708265867809,188.07458673888902,190.03425632178184,194.4019943658703,198.49469467322973
2724,172.1150414173471,369.39727797388406,188.07460323047707,190.03432821955045,194.40210185055687,198.49502685962366
2725,172.11504280565865,369.4237047684954,188.0746196574444,190.03439988077443,194.40220899833915,198.49535816551847
2726,172.11504418718863,369.45010699347915,188.07463602004424,190.03447130623204,194.40231581027314,198.495688593248
2727,172.11504556197013,369.4764846716783,188.0746523185288,190.03454249669892,194.40242228741153,198.49601814513994
2728,172.11504693003616,369.5028378259145,188.0746685531493,190.0346134529482,194.40252843080373,198.49634682351584
2729,172.1150482914195,369.5291664789884,188.07468472415601,190.0346841757505,194.40263424149583,198.496674630691
2730,172.11504964615278,369.55547065367915,188.0747008317982,190.03475466587383,194.4027397205307,198.49700156897467
2731,172.1150509942685,369.58175037274503,188.07471687632412,190.03482492408372,194.40284486894782,198.49732764066994
2732,172.115052335799,369.608005658923,188.0747328579811,190.03489495114314,194.40294968778358,198.4976528480738
2733,172.11505367077643,369.63423653492885,188.07474877701551,190.0349647478126,194.403054178071,198.4979771934772
2734,172.1150549992328,369.6604430234574,188.07476463367271,190.0350343148501,194.40315834083987,198.4983006791649
2735,172.11505632119997,369.68662514718216,188.07478042819713,190.0351036530111,194.4032621771168,198.49862330741576
2736,172.11505763670962,369.71278292875576,188.07479616083222,190.03517276304865,194.40336568792515,198.49894508050244
2737,172.11505894579332,369.73891639080966,188.07481183182048,190.03524164571323,194.4034688742851,198.49926600069168
2738,172.11506024848245,369.7650255559543,188.07482744140347,190.03531030175293,194.40357173721358,198.4995860702442
2739,172.11506154480824,369.7911104467791,188.0748429898218,190.03537873191334,194.4036742777244,198.4999052914147
2740,172.1150628348018,369.81717108585246,188.07485847731516,190.0354469369376,194.40377649682816,198.50022366645194
2741,172.115064118494,369.84320749572186,188.07487390412226,190.03551491756642,194.40387839553227,198.50054119759866
2742,172.11506539591565,369.86921969891375,188.0748892704809,190.03558267453806,194.403979974841,198.5008578870917
2743,172.1150666670974,369.89520771793366,188.07490457662794,190.03565020858838,194.4040812357555,198.501173737162
2744,172.11506793206973,369.9211715752662,188.0749198227993,190.03571752045076,194.40418217927376,198.5014887500345
2745,172.11506919086295,369.9471112933751,188.07493500923002,190.0357846108562,194.4042828063906,198.5018029279283
2746,172.11507044350728,369.97302689470314,188.07495013615417,190.03585148053332,194.4043831180978,198.50211627305663
2747,172.11507169003272,369.9989184016723,188.0749652038049,190.0359181302083,194.40448311538395,198.50242878762683
2748,172.11507293046915,370.0247858366837,188.07498021241452,190.03598456060496,194.40458279923465,198.50274047384036
2749,172.11507416484636,370.05062922211755,188.07499516221432,190.03605077244472,194.40468217063227,198.50305133389293
2750,172.1150753931939,370.07644858033336,188.07501005343477,190.03611676644667,194.40478123055624,198.50336136997433
2751,172.11507661554126,370.1022439336698,188.07502488630539,190.03618254332744,194.4048799799828,198.5036705842686
2752,172.11507783191772,370.12801530444483,188.07503966105483,190.0362481038014,194.40497841988523,198.50397897895402
2753,172.11507904235248,370.1537627149556,188.07505437791085,190.03631344858053,194.4050765512337,198.50428655620303
2754,172.11508024687453,370.17948618747846,188.07506903710026,190.03637857837447,194.40517437499534,198.50459331818234
2755,172.11508144551277,370.2051857442693,188.07508363884907,190.03644349389052,194.4052718921343,198.50489926705293
2756,172.11508263829595,370.230861407563,188.07509818338232,190.03650819583365,194.40536910361163,198.50520440497002
2757,172.11508382525264,370.256513199574,188.07511267092423,190.0365726849065,194.40546601038542,198.50550873408315
2758,172.11508500641133,370.28214114249596,188.0751271016981,190.03663696180945,194.40556261341075,198.50581225653616
2759,172.11508618180034,370.307745258502,188.07514147592633,190.03670102724053,194.40565891363968,198.50611497446718
2760,172.11508735144784,370.33332556974455,188.07515579383053,190.0367648818955,194.40575491202134,198.5064168900087
2761,172.11508851538187,370.3588820983555,188.07517005563142,190.0368285264678,194.40585060950184,198.50671800528755
2762,172.11508967363037,370.38441486644604,188.0751842615488,190.0368919616486,194.40594600702434,198.50701832242493
2763,172.11509082622106,370.409923896107,188.07519841180167,190.0369551881268,194.40604110552903,198.50731784353638
2764,172.11509197318162,370.43540920940853,188.07521250660812,190.03701820658904,194.40613590595316,198.50761657073187
2765,172.11509311453955,370.46087082840035,188.07522654618543,190.0370810177197,194.40623040923106,198.50791450611578
2766,172.11509425032222,370.4863087751116,188.07524053075,190.0371436222009,194.4063246162941,198.5082116517869
2767,172.11509538055682,370.5117230715509,188.07525446051739,190.03720602071252,194.4064185280708,198.50850800983844
2768,172.11509650527051,370.5371137397065,188.07526833570233,190.0372682139322,194.40651214548663,198.5088035823581
2769,172.11509762449023,370.5624808015463,188.07528215651868,190.03733020253537,194.4066054694643,198.509098371428
2770,172.1150987382428,370.5878242790176,188.0752959231795,190.0373919871952,194.40669850092357,198.50939237912476
2771,172.11509984655495,370.61314419404727,188.07530963589699,190.03745356858266,194.40679124078133,198.50968560751954
2772,172.11510094945328,370.63844056854197,188.0753232948825,190.03751494736653,194.40688368995157,198.50997805867794
2773,172.11510204696418,370.6637134243879,188.0753369003466,190.0375761242134,194.40697584934543,198.51026973466014
2774,172.115103139114,370.68896278345085,188.07535045249898,190.03763709978762,194.4070677198712,198.51056063752083
2775,172.11510422592892,370.7141886675764,188.07536395154855,190.0376978747514,194.40715930243434,198.51085076930923
2776,172.115105307435,370.7393910985898,188.0753773977034,190.0377584497647,194.40725059793743,198.5111401320692
2777,172.11510638365814,370.7645700982959,188.07539079117078,190.03781882548543,194.40734160728024,198.5114287278391
2778,172.11510745462422,370.7897256884794,188.07540413215713,190.0378790025692,194.40743233135976,198.51171655865198
2779,172.11510852035886,370.81485789090465,188.07541742086812,190.03793898166958,194.4075227710701,198.5120036265354
2780,172.11510958088763,370.83996672731587,188.07543065750858,190.0379987634379,194.40761292730258,198.51228993351162
2781,172.11511063623595,370.86505221943696,188.0754438422825,190.03805834852344,194.40770280094577,198.5125754815975
2782,172.11511168642915,370.8901143889717,188.0754569753932,190.03811773757323,194.40779239288543,198.51286027280457
2783,172.1151127314924,370.91515325760366,188.07547005704302,190.03817693123224,194.40788170400452,198.51314430913905
2784,172.11511377145075,370.9401688469962,188.07548308743367,190.03823593014334,194.40797073518328,198.5134275926018
2785,172.11511480632916,370.9651611787926,188.075496066766,190.03829473494721,194.40805948729917,198.51371012518837
2786,172.11511583615243,370.99013027461604,188.07550899524003,190.03835334628252,194.40814796122686,198.51399190888907
2787,172.11511686094522,371.0150761560696,188.0755218730551,190.03841176478574,194.40823615783833,198.51427294568893
2788,172.11511788073216,371.03999884473615,188.07553470040966,190.0384699910913,194.40832407800283,198.51455323756767
2789,172.11511889553765,371.06489836217867,188.0755474775015,190.03852802583154,194.40841172258686,198.5148327864998
2790,172.11511990538605,371.08977472993996,188.0755602045275,190.0385858696367,194.4084990924542,198.5151115944546
2791,172.11512091030158,371.1146279695428,188.07557288168388,190.03864352313497,194.40858618846593,198.5153896633961
2792,172.11512191030835,371.1394581024901,188.07558550916605,190.03870098695245,194.40867301148046,198.51566699528314
2793,172.1151229054303,371.16426515026455,188.07559808716863,190.0387582617132,194.40875956235345,198.51594359206936
2794,172.1151238956913,371.1890491343291,188.07561061588552,190.03881534803924,194.40884584193793,198.51621945570326
2795,172.11512488111512,371.21381007612655,188.07562309550983,190.03887224655048,194.40893185108425,198.51649458812815
2796,172.11512586172537,371.2385479970799,188.07563552623392,190.03892895786487,194.40901759064005,198.51676899128216
2797,172.11512683754557,371.26326291859215,188.07564790824944,190.0389854825983,194.40910306145037,198.5170426670983
2798,172.1151278085991,371.2879548620465,188.07566024174722,190.03904182136458,194.40918826435757,198.5173156175045
2799,172.11512877490927,371.31262384880614,188.07567252691734,190.03909797477556,194.40927320020137,198.5175878444235
2800,172.11512973649923,371.3372699002145,188.07568476394923,190.03915394344108,194.40935786981888,198.51785934977303
2801,172.11513069339205,371.36189303759505,188.07569695303147,190.03920972796894,194.40944227404455,198.5181301354657
2802,172.11513164561066,371.3864932822516,188.07570909435196,190.03926532896494,194.40952641371024,198.51840020340902
2803,172.1151325931779,371.41107065546805,188.07572118809787,190.03932074703295,194.4096102896452,198.51866955550545
2804,172.11513353611647,371.43562517850853,188.07573323445558,190.03937598277474,194.40969390267608,198.51893819365247
2805,172.11513447444904,371.4601568726174,188.0757452336108,190.03943103679023,194.40977725362694,198.51920611974248
2806,172.11513540819806,371.48466575901926,188.07575718574847,190.03948590967727,194.40986034331925,198.51947333566284
2807,172.11513633738593,371.509151858919,188.07576909105285,190.03954060203176,194.4099431725719,198.51973984329595
2808,172.11513726203492,371.5336151935017,188.07578094970742,190.03959511444768,194.41002574220124,198.52000564451922
2809,172.11513818216721,371.5580557839329,188.075792761895,190.03964944751704,194.41010805302102,198.52027074120505
2810,172.11513909780487,371.5824736513584,188.07580452779766,190.03970360182987,194.41019010584247,198.52053513522094
2811,172.11514000896986,371.60686881690424,188.07581624759675,190.03975757797429,194.4102719014743,198.52079882842938
2812,172.115140915684,371.631241301677,188.07582792147295,190.03981137653645,194.41035344072262,198.52106182268793
2813,172.11514181796906,371.6555911267635,188.07583954960617,190.03986499810063,194.41043472439108,198.52132411984925
2814,172.11514271584667,371.679918313231,188.07585113217567,190.03991844324915,194.41051575328075,198.52158572176108
2815,172.11514360933836,371.70422288212717,188.07586266936,190.03997171256242,194.41059652819024,198.52184663026625
2816,172.11514449846555,371.7285048544801,188.07587416133697,190.04002480661893,194.41067704991562,198.52210684720274
2817,172.11514538324954,371.75276425129834,188.07588560828373,190.0400777259953,194.4107573192505,198.5223663744036
2818,172.11514626371158,371.77700109357096,188.07589701037674,190.0401304712662,194.41083733698596,198.52262521369707
2819,172.11514713987276,371.8012154022674,188.07590836779173,190.04018304300445,194.41091710391063,198.52288336690654
2820,172.1151480117541,371.8254071983377,188.07591968070378,190.040235441781,194.41099662081066,198.52314083585054
2821,172.11514887937648,371.84957650271235,188.07593094928728,190.04028766816486,194.41107588846975,198.5233976223428
2822,172.11514974276074,371.8737233363025,188.0759421737159,190.04033972272322,194.41115490766913,198.52365372819224
2823,172.11515060192755,371.8978477199997,188.0759533541627,190.0403916060214,194.41123367918757,198.523909155203
2824,172.11515145689754,371.92194967467617,188.07596449079998,190.0404433186228,194.41131220380143,198.5241639051744
2825,172.1151523076912,371.94602922118474,188.07597558379942,190.0404948610891,194.4113904822846,198.52441797990102
2826,172.11515315432894,371.97008638035885,188.075986633332,190.04054623397997,194.41146851540856,198.52467138117268
2827,172.11515399683103,371.9941211730125,188.07599763956804,190.04059743785334,194.41154630394237,198.52492411077444
2828,172.11515483521768,372.0181336199404,188.0760086026772,190.04064847326526,194.4116238486527,198.52517617048665
2829,172.11515566950902,372.04212374191786,188.0760195228285,190.04069934077,194.4117011503038,198.52542756208493
2830,172.11515649972503,372.06609155970096,188.0760304001902,190.04075004092,194.4117782096575,198.52567828734018
2831,172.11515732588563,372.09003709402646,188.07604123493002,190.0408005742658,194.4118550274733,198.52592834801865
2832,172.11515814801064,372.11396036561183,188.07605202721496,190.04085094135624,194.41193160450828,198.52617774588188
2833,172.11515896611974,372.13786139515526,188.07606277721135,190.04090114273828,194.41200794151712,198.5264264826867
2834,172.11515978023257,372.16174020333574,188.07607348508492,190.04095117895707,194.4120840392522,198.52667456018537
2835,172.11516059036865,372.18559681081297,188.0760841510007,190.04100105055605,194.4121598984635,198.52692198012542
2836,172.1151613965474,372.2094312382275,188.07609477512312,190.0410507580768,194.41223551989864,198.52716874424982
2837,172.11516219878814,372.23324350620067,188.07610535761594,190.04110030205916,194.41231090430296,198.52741485429686
2838,172.11516299711013,372.2570336353346,188.07611589864229,190.04114968304114,194.41238605241938,198.52766031200025
2839,172.1151637915325,372.28080164621235,188.07612639836464,190.04119890155903,194.41246096498855,198.52790511908913
2840,172.1151645820743,372.3045475593978,188.07613685694483,190.04124795814732,194.41253564274876,198.52814927728798
2841,172.11516536875448,372.3282713954357,188.07614727454407,190.0412968533388,194.41261008643602,198.5283927883168
2842,172.11516615159192,372.3519731748517,188.07615765132294,190.04134558766444,194.41268429678402,198.528635653891
2843,172.11516693060537,372.37565291815235,188.0761679874414,190.0413941616535,194.41275827452412,198.5288778757214
2844,172.11516770581352,372.3993106458252,188.0761782830588,190.04144257583349,194.41283202038545,198.52911945551435
2845,172.11516847723496,372.4229463783387,188.07618853833378,190.04149083073017,194.4129055350948,198.5293603949716
2846,172.1151692448882,372.44656013614224,188.07619875342445,190.0415389268676,194.41297881937672,198.5296006957905
2847,172.1151700087916,372.47015193966627,188.07620892848828,190.04158686476808,194.41305187395346,198.52984035966378
2848,172.11517076896354,372.4937218093222,188.0762190636821,190.04163464495224,194.41312469954502,198.53007938827974
2849,172.1151715254222,372.5172697655025,188.07622915916212,190.04168226793897,194.41319729686913,198.53031778332223
2850,172.11517227818572,372.5407958285806,188.076239215084,190.04172973424542,194.41326966664127,198.53055554647062
2851,172.1151730272722,372.5643000189111,188.0762492316027,190.0417770443871,194.41334180957472,198.5307926793998
2852,172.11517377269953,372.5877823568296,188.07625920887264,190.04182419887775,194.41341372638047,198.53102918378025
2853,172.11517451448563,372.61124286265283,188.0762691470476,190.04187119822953,194.4134854177673,198.531265061278
2854,172.11517525264827,372.63468155667863,188.07627904628077,190.0419180429528,194.41355688444182,198.5315003135547
2855,172.11517598720516,372.6580984591859,188.07628890672476,190.0419647335563,194.41362812710832,198.53173494226752
2856,172.1151767181739,372.6814935904348,188.07629872853153,190.0420112705471,194.41369914646896,198.53196894906935
2857,172.11517744557204,372.70486697066656,188.0763085118525,190.04205765443058,194.41376994322368,198.53220233560862
2858,172.115178169417,372.7282186201036,188.07631825683845,190.04210388571045,194.41384051807023,198.5324351035294
2859,172.11517888972614,372.75154855894954,188.0763279636396,190.0421499648888,194.41391087170416,198.5326672544714
2860,172.11517960651673,372.7748568073893,188.07633763240563,190.04219589246605,194.41398100481885,198.53289879007
2861,172.11518031980597,372.798143385589,188.0763472632855,190.04224166894096,194.41405091810552,198.53312971195626
2862,172.11518102961097,372.82140831369594,188.07635685642768,190.04228729481065,194.41412061225316,198.5333600217569
2863,172.1151817359487,372.84465161183874,188.07636641198008,190.0423327705706,194.4141900879487,198.53358972109427
2864,172.11518243883617,372.8678733001273,188.07637593008994,190.04237809671469,194.41425934587684,198.53381881158654
2865,172.11518313829018,372.89107339865285,188.076385410904,190.04242327373515,194.41432838672017,198.5340472948475
2866,172.11518383432752,372.91425192748784,188.07639485456843,190.04246830212264,194.41439721115913,198.5342751724867
2867,172.1151845269649,372.9374089066862,188.07640426122876,190.04251318236612,194.414465819872,198.5345024461094
